What is this movie's name? (Use exact spelling),What year was this movie released?,How long is this movie?,What is the plot of this movie? (5 sentences),"Had you watched this movie previously, or was this your first time?",What were the characteristics of the protagonist?,What were the characteristics of the antagonist? ,How invested did you feel in the drama?,How much did the main characters change over the course of the story?,To what extent did the characters feel real and complex?,How invested did you feel in the characters?,How many narrators/perspectives were there? (Integer answer),How fast-paced was this movie overall?,How fast-paced was the beginning of the movie?,How fast-paced was the middle of the movie?,How fast-paced was the end of the movie?,Did the movie feature a substantial turning point in the plot?,Did the movie feature a plot twist?,"Was there a noticeable ""sag"" in plot tension at any of the following points of the movie? (please check timestamps to be as accurate as possible about the % in)",What were the qualities of the beginning? Check all that apply,What were the qualities of the ending? Check all that apply,Which of the following describes the movie's climax? Check all that apply,Was the movie plot-driven or character-driven?,How immersive did the world of the movie feel?,How important was the immersiveness of the world for this movie?,Did the world of the movie feel real?,How engaging was the dialogue?,What characteristics apply to this movie's dialogue?,"By the end of the movie, how emotionally affected were you?","By the end of the movie, how intellectually engaged did you feel?",Check all attributes that apply to this movie:,Which of the following would you characterize as among the film's intended artistic objectives?,"Which of the following objectives did the film succeed at? (Only potentially check boxes for those that were checked above, if any)","What were the movie's (up to three) main themes? (one or two word phrases each, separated by semicolons)",How clear and consistent were the themes of this movie?,"What were the movie's (up to three) main tropes? (e.g. ""enemies to lovers""; also separated by semicolons)","How much did you enjoy the movie's score? (that is, the music/sound)",How important was the movie's score to your emotional experience of the narrative?,How much did you enjoy this movie?,How strong was the acting?,How strong was the directing?,How strong was the cinematography?,What's the most important attribute of this movie that this survey missed?,moviename,year,src,title,genres,stars,violencegore_score,alcohol_score,frightening_score,profanity_score,sexnude_score,runtime,runtime_log,budget,budget_log,opening_weekend_box_office,opening_weekend_box_office_log,gross_usa,gross_usa_log,cumulative_worldwide_gross,cumulative_worldwide_gross_log,metascore,number_of_nominations,number_of_wins,rating,release_type,num_reviews_written,review_rating_mean,imdb_rating_updated,user_id
School Of Rock ,2003,1:49,"Dewey Finn got kicked out of his band and posed as a substitute teacher at an elite private elementary school. He exposed his students to the hard rock and made a band in the class called the School of Rock. They went for the Battle of the Bands. Even though they were lost, but they won the audience's heart. At the end, the School of Rock still continues playing and opened an after-school program.",First time,Plucky;Ambitious;Funny;Smart,There was no antagonist,6,7,6,6,1,4,2,1,5,Yes,Yes,40% in,Slow build,Happy;Satisfying,Frightening,Character-driven,7,6,7,8,Quippy;Realistic,6,6,Funny;Innovative,Escapism / entertainment;Innovation,Escapism / entertainment;Cultural critique / social commentary;Innovation,music; education; entertainment,8,loser to winner; typical students to creative and innovative students,7,7,8,9,8,7,"According to wikipedia, School of Rock is a comedy film, but there is lack of sound effects to make the film funnier. ",school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,5
School of Rock,2003,110 minutes,"The plot of the movie starts with a man named Dewey, who is sleeping in his friend's house. The main character is told that he needs to get up and find a job to cover his rent or else he would put out the home. Dewey, a rock artist, then goes to band practice and is told he is not as good as an artist he thinks that he is and that he is fired from the group. The character then receives a call from a school looking for his friend (who is a substitute teacher) so Dewey pretends to be the friend so that he could earn money and prove that he could be a temporary teacher just as his friend. The school find out and he asked to leave. The movie ends with the students wanted Dewey as their teacher and them getting to play in a rock band competition.",First time,Likeable;Courageous;Plucky;Ambitious;Passive;Caring;Funny;Incompetent;Good;Smart,Unlikeable;Cowardly;Evil,9,2,10,9,2-6,7,9,8,10,Yes,Yes,70% in,Slow build;Funny,Happy;Satisfying,Epiphany,Character-driven,9,9,9,10,Quippy;Realistic;Occasionally broke the fourth wall;Stylized,9,9,Funny;Thought-provoking;Accurate,Escapism / entertainment,Escapism / entertainment,"Believe in yourself, Stay True, Have Fun ",10,"Working -Non-Working, Teacher - Student, Musician- Non Musician",10,10,10,9,10,10,None ,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,15
School Of Rock,2003,1hr 49m,"Dewey, a washed up musician who bums off his friend’s couch, takes up a substitute teacher job under an assumed name in order to pay rent. In the process, he turns his fourth-grade class into a rock band to play in the Battle of the Bands.",First time,Unlikeable;Plucky;Ambitious;Caring;Incompetent,There was no antagonist,8,3,4,3,1,5,3,5,5,No,No,,Strong hook,Happy,Epiphany;Funny,Plot-driven,7,2,3,8,Realistic,1,1,Funny,Escapism / entertainment,Escapism / entertainment,follow your dreams; find fulfillness,10,coming of age,3,1,6,8,10,10,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,20
School Of Rock,2003,1h 49m,"Dewey Finn is a guitarist that gets kicked out of his band and manages to find a job as a substitute teacher for a fifth-grade class.  The school at which he begins teaching at is strict and elitist with no involvement in his passion: rock. Though inadequate to teach, FInn begins teaching his students the basics of Rock n' Roll.. The principal becomes suspicious about his qualifications and his wrongdoings, but he still manages to get his students interested in the genre. The film builds to have a Rock n' Roll concert.",First time,Likeable;Funny;Good,Unlikeable;Powerful,5,6,5,8,1,7,4,5,8,Yes,No,80% in,Funny,Happy,Funny,Character-driven,8,8,4,7,Quippy,3,4,Funny,Escapism / entertainment,Escapism / entertainment,Escapism;Belonging;Identity,6,Whiny protagonist; Antagonistic woman of power;;Pep talks,4,8,5,8,6,6,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,7
School of Rock,2003,1h 49 m,"Failed musician Dewey Finn is about to be kicked out of his apartment for not paying rent until he gets a job as a substitute teacher at a private school by impersonating his roommate. Dewey arrives at the school and is seen as very weird and eccentric all while he creates a band comprised of a bunch of the students in his music class. He enters his students out to the battle of the bands but is stopped when his roommate finds out his impersonated him. Despite all of that, Dewey and his students are able to perform at the battle of the bands and wow the crowd. Dewey keeps his job after rediscovering his passion for rock music.",First time,Likeable;Plucky;Caring;Funny;Incompetent,Unlikeable;Smart,8,8,7,8,1,7,7,7,8,Yes,No,10% in;20% in;30% in,Slow build;Funny,Happy;Satisfying,Epiphany;Funny,Character-driven,5,1,2,7,Quippy;Stylized,9,5,Funny,Escapism / entertainment;Encouraging new self-investigation on the part of the viewer,Escapism / entertainment;Encouraging new self-investigation on the part of the viewer,friendship; finding one's passion; identity,10,"Coming of age; ""Evil"" or strict adults vs. kids; Teacher as role model",8,9,8,8,8,5,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,28
School Of Rock,2003,1 hr 50 mins,Dewey Finn is kicked out of his rock band and must find a way to address his financial issues and depression. He decides to accept a position as a substitute teacher at a school. He discovers the musical talent of his students and forms a rock band with them. He attempts to win a rock band competition in order to win money to relieve his financial situation.,First time,Likeable;Passive;Funny;Incompetent,There was no antagonist,8,8,8,8,1,7,6,7,7,Yes,No,,Strong hook,Happy;Satisfying,Epiphany,Plot-driven,8,8,8,8,Quippy,8,8,Funny;Thought-provoking,Escapism / entertainment,Escapism / entertainment,self motivation,7,personal growth,7,8,8,8,8,8,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,12
School Of Rock,2003,1 hour 49 minutes,"The movie is about Dewey Finn, a substitute teacher at a prep school. During his time there, he finds out his students are musically talented and wants to create a band to compete in the Battle of the Bands contest. The parents and the principal of the school have strict rules enforced and have a hard time navigating the band while hiding the fact that they were in it. In the end, they won the tough competition. Their parents find out about their whereabouts but they are proud of them, realizing all they have accomplished. Dewey was able to pay off his rent and reunite with his former bandmates. ",Previously watched,Likeable;Courageous;Plucky;Caring;Funny;Ambitious,Unlikeable;Powerful;Ambitious;Smart,8,7,8,5,1,6,5,9,9,Yes,No,,Strong hook;Funny,Happy;Satisfying,Epiphany,Character-driven,7,10,7,8,Quippy;Realistic;Occasionally broke the fourth wall;Stylized,6,2,Funny;Thought-provoking;Innovative;Romantic,Escapism / entertainment,Escapism / entertainment,Identity; Passion,9,Underdog story; teacher and student relationship,10,5,7,7,7,7,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,24
School of Rock,2003,109 minutes,"After being kicked out of his rock band, guitarist slacker Dewey Finn faces a mountain of debts and depression. He shares an apartment with his best friend, Ned Schneebly, an old band member who is now a substitute teacher. Dewey accepts a job as a substitute teacher at a snobbish private elementary school where his attitude and hijinks have a powerful result on his students. He learns they are talented young musicians, and he decides to form a rock band with them to win the $20,000 prize money in a local band contest. Once Dewey wins a competition called ""Battle of the Bands"", the prize money would solve his financial problems and put him back in the rock music spotlight.",First time,Funny;Incompetent;Childish,There was no antagonist,3,4,2,2,1,4,5,3,5,Yes,No,,Funny,Happy,Funny;Uplifting,Character-driven,3,3,3,2,Quippy;Stylized;Unrealistic,2,1,Funny;Cliché,Escapism / entertainment,Escapism / entertainment,Chasing dreams; friendship,7,Overgrown man-child; unconventional teacher bonds with students,5,8,2,2,2,3,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,3
School Of Rock,2003,1h 48m,"In ""School of Rock"", Dewey Finn, a struggling rock musician, takes on a substitute teaching job at a prestigious private school. He discovers that his talented students have a passion for music and forms a band with them to compete in the Battle of the Bands competition. Dewey struggles to balance his teaching duties and the band's rigorous rehearsal schedule while hiding his true identity from the school's administration. With the help of his students, Dewey learns important lessons about responsibility, teamwork, and following your passion, and ultimately leads his band to an unforgettable performance at the competition. In the end, Dewey's unconventional teaching methods have a positive impact on his students' lives, and he gains a newfound sense of purpose and belonging.",Previously watched,Likeable;Ambitious;Caring;Funny;Incompetent,Unlikeable;Obsessive,7,8,6,7,1,7,4,6,4,Yes,Yes,40% in,Funny,Happy;Satisfying,Betrayal;Heartbreaking,Character-driven,6,3,5,5,Quippy,5,4,Funny;Suspenseful,Escapism / entertainment,Escapism / entertainment,Passion driven; Teamwork; Challenging norms,7,Underdog story; redemption arc; musical montage,9,7,8,7,7,7,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,27
School of Rock,2003,1hour 49 minutes,"School of Rock (2003) follows the story of Dewey Finn, a struggling musician who poses as a substitute teacher at a prep school. He discovers his students are talented musicians and decides to turn them into a rock band. The students are initially reluctant but Dewey's passion and unorthodox teaching methods win them over. As the school's Battle of the Bands competition approaches, they face numerous obstacles but work hard to perfect their performance. In the end, the School of Rock band triumphs, and Dewey's unconventional teaching methods are celebrated",First time,Likeable;Courageous;Ambitious;Caring;Funny;Incompetent;Good;Smart,No clear Antagonist,4,7,7,7,1,8,8,7,9,Yes,"School of Rock (2003) doesn't have a major plot twist in the traditional sense, where the story takes a sudden, unexpected turn. However, there is a moment near the end of the film where the antagonist, the uptight school principal Rosalie Mullins, unexpectedly shows up at the Battle of the Bands competition and initially threatens to shut down the performance.",50% in;Slight sag around the 50% in,Strong hook;Funny;Action-packed,Happy;Satisfying,Epiphany;Romantic;Exciting,Both,7,9,7,8,Quippy;Realistic;Occasionally broke the fourth wall;Stylized,4,5,Funny;Thought-provoking;Innovative;Romantic;Action-packed,Escapism / entertainment;Innovation;Encouraging new self-investigation on the part of the viewer,Escapism / entertainment;Philosophical exploration;Innovation;Spreading awareness;Encouraging new self-investigation on the part of the viewer,Music education; Rebellion; Pursuing your passion.,9,Music education; Underdog story; Rebellious teacher,8,8,7,7,7,7,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,2
School Of Rock ,2003,1 hour 49 min,"In the movie, Dewey Finn who plays the guitar in his band that plays at a bar is thrown out of his band. After this happened, Dewey is looking for a job with no luck. In the end, he ends up as a substitute, a fake one, at an elementary school that is private. In this school, the principal is against any of his teaching about his rock idols. However, Dewey goes forward to teach about them anyway. Out of this, what dewey intends to get is to win a local Battle of the Bands competition. ",First time,Likeable;Plucky;Funny;Good,Unlikeable,10,10,10,10,1,8,9,9,9,No,No,10% in;40% in,Strong hook,Satisfying,Slow,Character-driven,10,10,10,10,Realistic,7,8,Funny,Cultural critique / social commentary,Cultural critique / social commentary,personal identity; friendship; inclusion,10,desperate to happy ,10,9,10,9,9,9,,school.of.rock,2003,http://www.imdb.com/title/tt0332379/?ref_=adv_li_tt,School of Rock,"['Comedy', 'Music']","Jack Black, Mike White, Joan Cusack",1.0,3.0,1.0,2.0,2.0,108.0,4.68213122712422,35000000.0,17.3708586480251,19622714.0,16.7921983817329,81261177.0,18.2131789450961,131282949.0,18.69286547554789,82.0,23.0,8.0,PG-13,Wide,480,7.80323450134771,7.2,8
